chunk_id,file_id,sort_id,content,page,total_page,coordinates,reg_id,reg_date,upd_id,upd_date,label,enumerated,section,subsection,subsubsection,subsubsubsection,is_section_title,footnote_id,table_group_id,content_type
4069,5,347,"14.1.4.1 Subcritical heat treatment to soften thermally cut edges need not be reported, except for structural products having a specified minimum tensile strength of 95 ksi [655 MPa] or higher, unless such subcritical heating is accomplished at temperatures at least 75¡F [40¡C] lower than the minimum tempering temperature.",12,63,"[300.836, 73.35004785156252, 552.324, 139.3800478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,14.1 Test reports for each heat supplied are required and they shall report the following,,,False,,,text
4070,5,348,"14.1.5 The results of any required austenitic grain size tests (see 8.2 or 8.3, whichever is applicable).",12,63,"[300.836, 48.912047851562534, 552.309, 69.0430478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,14.1 Test reports for each heat supplied are required and they shall report the following,,,False,,,text
4074,5,352,"14.1.6 The results of any other test required by the applicable product specification, the applicable supplementary requirements, and the purchase order.",13,63,"[31.431, 689.6710478515625, 282.883, 721.2760478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,14.1 Test reports for each heat supplied are required and they shall report the following,,,False,,,text
4075,5,353,"14.2 The thickness of the structural product tested is not necessarily the same as an individual ordered thickness, given that it is the heat that is tested, rather than each ordered item. Tests from specified thicknesses in accordance with 11.4 and encompassing the thicknesses in a shipment shall be sufficient for qualifying the structural product in the shipment. Such test thicknesses are not required to be within previously tested and shipped thicknesses from the same heat.",13,63,"[31.429, 593.8820478515624, 282.911, 682.8610478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,,,,False,,,text
4076,5,354,"tion shall be made at the place of manufacture prior to shipment, unless otherwise specified, and shall be conducted so as not to interfere with the operation of the manufacturer's works.",13,63,"[300.837, 678.1990478515625, 552.323, 721.2790478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,,,,False,,,text
4077,5,355,"14.3 For structural products produced from coil that are supplied in the as-rolled condition or have been heat treated by stress relieving only, the test report shall state 'Produced from Coil.' Both test results shall be reported for each qualifying coil, and the location within the coil for each test shall be stated.",13,63,"[31.429, 521.0430478515625, 282.904, 587.0730478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,,,,False,,,text
4078,5,356,"14.4 For structural products produced from coil, both the manufacturer and the processor shall be identified on the test report.",13,63,"[31.429, 482.6280478515625, 282.895, 514.2330478515624]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,,,,False,,,text
4079,5,357,"14.5 When full-section test specimens have been used for the qualification of angles, that information shall be stated on the test report.",13,63,"[31.429, 444.2120478515625, 282.911, 475.8180478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,,,,False,,,text
4080,5,358,"14.6 Asignature is not required on the test report; however, the document shall clearly identify the organization submitting the report. Notwithstanding the absence of a signature, the organization submitting the report is responsible for the content of the report.",13,63,"[31.429, 382.8480478515625, 282.908, 437.4030478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,14.6 Asignature is not required on the test report,,,False,,,subsection
4081,5,359,"14.7 For structural products finished by other than the original manufacturer, the supplier of the structural product shall also provide the purchaser with a copy of the original manufacturer's test report.",13,63,"[31.429, 332.9580478515625, 282.9, 376.0380478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,,,,False,,,text
4082,5,360,"14.8 A test report, certificate of inspection, or similar document printed from or used in electronic form from an electronic data interchange (EDI) transmission shall be regarded as having the same validity as a counterpart printed in the certifier's facility. The content of the EDI transmitted document shall meet the requirements of the applicable product specification and shall conform to any existing EDI agreement between the purchaser and the supplier. Notwithstanding the absence of a signature, the organization submitting the EDI transmission shall be responsible for the content of the report.",13,63,"[31.429, 214.21904785156244, 282.899, 326.1480478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,,,,False,,,text
4083,5,361,NOTE 9-The industry definition as invoked here is: EDI is the computer to computer exchange of business information in a standard format such as ANSI ASC X12.,13,63,"[31.43, 179.0090478515625, 282.906, 205.32404785156245]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,14 Test Reports,,,,False,,,text
4084,5,362,15. Inspection and Testing,13,63,"[31.431, 156.34504785156253, 146.478, 165.06904785156246]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,section_header,False,15 Inspection and Testing,,,,False,,,section
4085,5,363,"15.1 The inspector representing the purchaser shall have free entry, at all times, while work on the contract of the purchaser is being performed, to all parts of the manufacturer's works that concern the manufacture of the structural product ordered. The manufacturer shall afford the inspector all reasonable facilities to be satisfied that the structural product is being furnished in accordance with this general requirements specification, the applicable product specification, and the purchase order. All tests (except product analysis) and inspec-",13,63,"[31.431, 48.911047851562444, 282.924, 149.36404785156253]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,15 Inspection and Testing,,,,False,,,text
4086,5,364,"15.2 Where structural products are produced from coil, 15.1 shall apply to the processor instead of the manufacturer, and the place of process shall apply instead of the place of manufacture. Where structural products are produced from coil and the processor is different from the manufacturer, the inspector representing the purchaser shall have free entry at all times while work on the contract of the purchaser is being performed to all parts of the manufacturer's works that concern the manufacture of the structural product ordered.",13,63,"[300.835, 570.9330478515625, 552.301, 671.3890478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,15 Inspection and Testing,,,,False,,,text
4087,5,365,16. Retreatment,13,63,"[300.835, 551.5480478515625, 371.86, 560.2720478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,section_header,False,16 Retreatment,,,,False,,,section
4088,5,366,"16.1 If any heat-treated structural product fails to meet the mechanical property requirements of the applicable product specification, the manufacturer or the processor shall have the option of heat treating the structural product again. All mechanical property tests shall be repeated and the structural product shall be reexamined for surface defects when it is resubmitted for inspection.",13,63,"[300.835, 467.1620478515625, 552.313, 544.6660478515626]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,16 Retreatment,,,,False,,,text
4089,5,367,17. Rejection,13,63,"[300.835, 447.6780478515625, 358.748, 456.4020478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,section_header,False,17 Rejection,,,,False,,,section
4090,5,368,"17.1 Any rejection based upon product analysis made in accordance with the applicable product specification shall be reported to the supplier and samples that represent the rejected structural product shall be preserved for two weeks from the date of notification of such rejection. In case of dissatisfaction with the results of the tests, the supplier shall have the option of making claim for a rehearing within that time.",13,63,"[300.835, 363.2920478515625, 552.304, 440.7960478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,17 Rejection,,,,False,,,text
4091,5,369,"17.2 The purchaser shall have the option of rejecting structural product that exhibits injurious defects subsequent to its acceptance at the manufacturer's or processor's works, and so notifying the manufacturer or processor.",13,63,"[300.835, 313.4020478515625, 552.309, 356.4820478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,17 Rejection,,,,False,,,text
4092,5,370,18. Identification of Structural Products,13,63,"[300.835, 293.9180478515625, 476.087, 302.6420478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,section_header,False,18 Identification of Structural Products,,,,False,,,section
4093,5,371,18.1 Required Plate Markings:,13,63,"[310.315, 278.3800478515625, 438.251, 287.0360478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.1 Required Plate Markings,,,False,,,subsection
4094,5,372,"18.1.1 Except as allowed by 18.1.4.2 and 18.6, plates shall be legibly marked with the following: applicable ASTM designation (see 1.1) (year-date not required); 'G' or 'MT' if applicable (see 18.1.2); applicable grade; heat number; size and thickness; and name, brand, or trademark of the manufacturer (for plates produced from an as-rolled structural product) or the processor (for plates produced from coil).",13,63,"[300.835, 198.0580478515625, 552.309, 275.5620478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.1 Required Plate Markings,"18.1.1 Except as allowed by 18.1.4.2 and 18.6, plates shall be legibly marked with the following",,False,,,subsubsection
4095,5,373,"18.1.2 Plates that are required to be heat treated, but have not been so heat treated, shall be marked, by the manufacturer or processor, with the letter 'G' (denoting green) following the required ASTM designation mark, except that 'G' marking is not necessary if such plates are for shipment, for the purpose of obtaining the required heat treatment, to an organization under the manufacturer's control. Such plates shall have been qualified for shipment on the basis of test specimens that have been so heat treated. Plates that are required to be heat treated, and have been so heat treated, shall be marked, by the party that performed the heat treatment, with the letter 'MT' (denoting material treated) following the required ASTM designation mark.",13,63,"[300.835, 48.887047851562556, 552.313, 195.2400478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.1 Required Plate Markings,,,False,,,text
4099,5,377,"18.1.3 Except as allowed by 18.1.4.2 and 18.6, the required markings for plates shall be by steel die stamping, paint marking, or by means of permanently affixed, colorfast, weather-resistant labels or tags. It shall be the responsibility of the supplier that all required markings be intact and fully legible upon receipt by the purchaser.",14,63,"[31.429, 655.2470478515625, 282.912, 721.2760478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.1 Required Plate Markings,,,False,,,text
4100,5,378,18.1.4 Location of Markings:,14,63,"[40.908, 643.7720478515625, 162.298, 652.4280478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.1 Required Plate Markings,18.1.4 Location of Markings,,False,,,subsubsection
4101,5,379,18.4.1 It shall be permissible for the manufacturer to make a full size bundle at the end of a heat by adding product from a consecutively rolled heat of the same nominal chemical composition. The manufacturer shall identify a bundle consisting of product from two heats with the number of the first heat rolled or identify both heats. The manufacturer shall maintain records of the heats contained in each bundle.,14,63,"[300.837, 643.7740478515625, 552.317, 721.2780478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.1 Required Plate Markings,,,False,,,text
4102,5,380,18.1.4.1 The required markings for plates shall be in at least one place on each finished plate.,14,63,"[31.429, 620.8230478515625, 282.881, 640.9530478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.1 Required Plate Markings,,,False,,,text
4103,5,381,"18.1.4.2 For secured lifts of all sizes of plates 3 /8 in. [10 mm] (or 5 /16 in. [8 mm] for material specified for bridge construction end use) or under in thickness, and for secured lifts of all thicknesses of plates 36 in. [900 mm] or under in width, the manufacturer or processor shall have the option of placing such markings on only the top piece of each lift, or of showing such markings on a substantial tag attached to each lift, unless otherwise specified.",14,63,"[31.43, 529.0260478515625, 282.9, 618.0210478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.1 Required Plate Markings,,,False,,,text
4104,5,382,18.2 Shapes:,14,63,"[40.91, 513.5600478515624, 94.95, 522.2160478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.2 Shapes,,,False,,,subsection
4105,5,383,"18.2.1 Except as allowed by 18.2.2 and 18.6, shapes shall be marked with the heat number, size of section, length, and mill identification marks on each piece. Shapes with the greatest cross-sectional dimension greater than 6 in. [150 mm] shall have the manufacturer's name, brand, or trademark shown in raised letters at intervals along the length. In addition, shapes shall be identified with the ASTM designation (year-date not required) and grade, either by marking each piece individually, by permanently affixing a colorfast, weather-resistant label or tag, or, if bundled, by attaching a substantial tag to the bundle.",14,63,"[31.429, 398.8130478515625, 282.913, 510.7420478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.2 Shapes,,,False,,,text
4106,5,384,18.2.2 Bundling for shipment of small shapes with the greatest cross-sectional dimension not greater than 6 in. [150 mm] is permissible. Each lift or bundle shall be marked or substantially tagged showing the identification information listed in 18.2.1.,14,63,"[31.429, 341.4400478515625, 282.91, 395.9950478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.2 Shapes,,,False,,,text
4107,5,385,18.2.3 It shall be permissible for the manufacturer to make a full size bundle at the end of a heat by adding product from a consecutively rolled heat of the same nominal chemical composition. The manufacturer shall identify a bundle consisting of product from two heats with the number of the first heat rolled or identify both heats. The manufacturer shall maintain records of the heats contained in each bundle.,14,63,"[31.431, 261.11804785156255, 282.911, 338.6220478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.2 Shapes,,,False,,,text
4108,5,386,"18.3 Steel Sheet PilingSteel sheet piling shall be marked with the heat number, size of section, length, and mill identification marks on each piece, either by marking, or by permanently affixing colorfast, weather-resistant label or tag. The manufacturer's name, brand, or trademark shall be shown in raised letters at intervals along the length.",14,63,"[31.431, 188.27804785156252, 282.907, 254.3080478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,,,,False,,,text
4109,5,387,"18.4 BarsBars of all sizes, when loaded for shipment, shall be properly identified with the name or brand of manufacturer, purchaser's name and order number, the ASTM designation number (year-date not required), grade number where appropriate, size and length, weight [mass] of lift, and the heat number for identification. Unless otherwise specified, the method of marking is at the manufacturer's option and shall be made by hot stamping, cold stamping, painting, or marking tags attached to the lifts of bars. Bars are not required to be die-stamped.",14,63,"[31.431, 69.54004785156246, 282.914, 181.46804785156246]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,,,,False,,,text
4110,5,388,"18.5 Bar CodingIn addition to the requirements of 18.1 18.4 inclusive, the manufacturer or processor shall have the option of using bar coding as a supplementary identification method.",14,63,"[300.834, 593.3860478515625, 552.303, 636.4680478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,,,,False,,,text
4111,5,389,NOTE 10-Bar coding should be consistent with AIAG Standards. 8,14,63,"[310.314, 576.7340478515625, 541.65, 585.6030478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,,,,False,,,text
4112,5,390,18.6 Subdivided Material:,14,63,"[310.314, 561.4630478515625, 418.674, 570.1190478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,section_header,False,18 Identification of Structural Products,18.6 Subdivided Material,,,False,,,subsection
4113,5,391,"18.6.1 Except as allowed by 18.6.2, pieces separated from a master structural product by an organization other than the original manufacturer shall be identified with the ASTM designation (year-date not required), grade, heat number, and the heat treatment identification, if applicable, along with the trademark, brand, or name of the organization subdividing the structural product. The identification methods shall be in accordance with the requirements of 18.1 - 18.4 inclusive, except that the raised letters method for shapes and steel sheet piling is not required. If the original manufacturer's identification remains intact, the structural product need not be additionally identified by the organization supplying the structural product.",14,63,"[300.834, 411.7960478515625, 552.31, 558.1480478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.6 Subdivided Material,,,False,,,text
4114,5,392,"18.6.2 It shall be permissible for pieces from the same heat of structural product to be bundled or placed in secured lifts, with the identification specified in 18.6.1 placed on the top piece of each lift or shown on a substantial tag attached to each bundle or lift.",14,63,"[300.834, 353.9270478515625, 552.31, 408.4820478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,18 Identification of Structural Products,18.6 Subdivided Material,,,False,,,text
4115,5,393,"19. Packaging, Marking, and Loading for Shipment",14,63,"[300.834, 330.5740478515625, 527.111, 339.2970478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,section_header,False,"19 Packaging, Marking, and Loading for Shipment",,,,False,,,section
4116,5,394,"19.1 Packaging, marking, and loading for shipment shall be in accordance with Practices A700.",14,63,"[300.834, 303.0650478515625, 552.298, 323.1960478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,"19 Packaging, Marking, and Loading for Shipment",,,,False,,,text
4117,5,395,"19.2 When Level A is specified, and when specified in the contract or order, and for direct procurement by or direct shipment to the U.S. government, preservation, packaging, and packing shall be in accordance with the Level A requirements of MIL-STD-163.",14,63,"[300.835, 241.20404785156256, 552.296, 295.7590478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,"19 Packaging, Marking, and Loading for Shipment",,,,False,,,text
4118,5,396,"19.3 When specified in the contract or order, and for direct procurement by or direct shipment to the U.S. government, marking for shipment, in addition to requirements specified in the contract or order, shall be in accordance with MIL-STD129 for military agencies and with Fed. Std. No. 123 for civil agencies.",14,63,"[300.835, 167.7690478515625, 552.297, 233.79904785156248]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,"19 Packaging, Marking, and Loading for Shipment",,,,False,,,text
4119,5,397,20. Keywords,14,63,"[300.835, 144.41604785156255, 361.531, 153.14004785156249]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,section_header,False,20 Keywords,,,,False,,,section
4120,5,398,20.1 bars; general requirements; plates; rolled; shapes; sheet piling; structural steel,14,63,"[300.835, 117.40304785156252, 552.313, 137.5340478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,20 Keywords,20.1 bars,,,False,,,subsection
4125,5,403,"TABLE 1 Permitted Variations in Thickness for Rectangular, Carbon, High-Strength, Low-Alloy, and Alloy-Steel Plates, 15 in. and Under in Thickness When Ordered to Thickness",15,63,"[33.458, 705.0360478515624, 550.336, 721.8990478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,section_header,False,20 Keywords,20.1 bars,,,False,,TABLE_1,table
4126,5,404,NOTE 1-Tables 1-31 inclusive contain permitted variations in dimensions and weight stated in inch-pound units.,15,63,"[40.91, 688.9810478515625, 433.761, 696.3390478515626]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,20 Keywords,20.1 bars,,,False,,,text
4127,5,405,"NOTE 2-Permitted variation under specified thickness, 0.01 in. When so specified, these permitted variations may be taken all over, in which case the sum of these permitted variations applies.",15,63,"[31.431, 664.0350478515625, 552.306, 680.8730478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,20 Keywords,20.1 bars,,,False,,,text
4128,5,406,NOTE 3-Thickness to be measured at 3 /8 to 3 /4 in. from the longitudinal edge.,15,63,"[40.909, 648.5700478515625, 311.239, 655.9410478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,20 Keywords,20.1 bars,,,False,,,text
4129,5,407,"NOTE 4-For thicknesses measured at any location other than that specified in Note 4, the permitted variations over specified thickness shall be 1 3 /4 times the amounts in this table, rounded to the nearest 0.01 in.",15,63,"[31.431, 623.6250478515625, 552.356, 640.4620478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,20 Keywords,20.1 bars,,,False,,,text
4130,5,408,"NOTE 5-Where '...' appears in this table, there is no requirement.  |                          | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | Permitted Variations Over Specified Thickness for Widths Given in Inches, in.   | ||-|-|-|-|-|-|-|-|-|-|-|-| | Specified Thickness, in. | 48 and under                                                                    | Over 48 to 60, excl                                                             | 60 to 72, excl                                                                  | 72 to 84, excl                                                                  | 84 to 96, excl                                                                  | 96 to 108, excl                                                                 | 108 to 120, excl                                                                | 120 to 132, excl                                                                | 132 to 144, excl                                                                | 144 to 168, excl                                                                | 168 to 182, excl                                                                | 182 and over                                                                    | | To 1 ⁄ 4 , excl          | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.04                                                                            | ...                                                                             | ...                                                                             | ...                                                                             | | 1 ⁄ 4 to 5 ⁄ 16 , excl   | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.04                                                                            | 0.04                                                                            | ...                                                                             | ...                                                                             | ...                                                                             | | 5 ⁄ 16 to 3 ⁄ 8 , excl   | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.04                                                                            | 0.04                                                                            | 0.05                                                                            | ...                                                                             | ...                                                                             | | 3 ⁄ 8 to 7 ⁄ 16 , excl   | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.04                                                                            | 0.04                                                                            | 0.05                                                                            | 0.06                                                                            | 0.06                                                                            | ...                                                                             | | 7 ⁄ 16 to 1 ⁄ 2 , excl   | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.04                                                                            | 0.04                                                                            | 0.05                                                                            | 0.06                                                                            | 0.06                                                                            | ...                                                                             | | 1 ⁄ 2 to 5 ⁄ 8 , excl    | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.04                                                                            | 0.04                                                                            | 0.05                                                                            | 0.06                                                                            | 0.07                                                                            | ...                                                                             | | 5 ⁄ 8 to 3 ⁄ 4 , excl    | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.04                                                                            | 0.04                                                                            | 0.04                                                                            | 0.05                                                                            | 0.06                                                                            | 0.07                                                                            | 0.07                                                                            | | 3 ⁄ 4 to 1, excl         | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.03                                                                            | 0.04                                                                            | 0.04                                                                            | 0.05                                                                            | 0.05                                                                            | 0.06                                                                            | 0.07                                                                            | 0.08                                                                            | 0.09                                                                            | | 1 to 2, excl             | 0.06                                                                            | 0.06                                                                            | 0.06                                                                            | 0.06                                                                            | 0.06                                                                            | 0.07                                                                            | 0.08                                                                            | 0.10                                                                            | 0.10                                                                            | 0.11                                                                            | 0.13                                                                            | 0.16                                                                            | | 2 to 3, excl             | 0.09                                                                            | 0.09                                                                            | 0.09                                                                            | 0.10                                                                            | 0.10                                                                            | 0.11                                                                            | 0.12                                                                            | 0.13                                                                            | 0.14                                                                            | 0.15                                                                            | 0.15                                                                            | ...                                                                             | | 3 to 4, excl             | 0.11                                                                            | 0.11                                                                            | 0.11                                                                            | 0.11                                                                            | 0.11                                                                            | 0.13                                                                            | 0.14                                                                            | 0.14                                                                            | 0.14                                                                            | 0.15                                                                            | 0.17                                                                            | ...                                                                             | | 4 to 6, excl             | 0.15                                                                            | 0.15                                                                            | 0.15                                                                            | 0.15                                                                            | 0.15                                                                            | 0.15                                                                            | 0.15                                                                            | 0.15                                                                            | 0.15                                                                            | 0.20                                                                            | 0.20                                                                            | ...                                                                             | | 6 to 10, excl            | 0.23                                                                            | 0.24                                                                            | 0.24                                                                            | 0.24                                                                            | 0.24                                                                            | 0.24                                                                            | 0.24                                                                            | 0.24                                                                            | 0.24                                                                            | 0.27                                                                            | 0.28                                                                            | ...                                                                             | | 10 to 12, excl           | 0.29                                                                            | 0.29                                                                            | 0.33                                                                            | 0.33                                                                            | 0.33                                                                            | 0.33                                                                            | 0.33                                                                            | 0.33                                                                            | 0.33                                                                            | 0.33                                                                            | 0.35                                                                            | ...                                                                             | | 12 to 15, incl           | 0.29                                                                            | 0.29                                                                            | 0.35                                                                            | 0.35                                                                            | 0.35                                                                            | 0.35                                                                            | 0.35                                                                            | 0.35                                                                            | 0.35                                                                            | 0.35                                                                            | 0.35                                                                            | ...                                                                             |",15,63,"[30.097003936767578, 433.8758850097656, 554.3394165039062, 604.9799652099609]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,table,False,20 Keywords,20.1 bars,,,False,,TABLE_1,table
4131,5,409,TABLE 2 Permitted Variations in Weight for Rectangular Sheared Plates and Universal Mill Plates 613.0 lb/ft 2 and Under When Ordered to Weight,15,63,"[33.857, 394.4500478515625, 549.962, 412.4060478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,section_header,False,20 Keywords,20.1 bars,,,False,,TABLE_2,table
4132,5,410,NOTE 1-Permitted variations in overweight for lots of circular and sketch plates shall be 1 1 /4 times the amounts in this table.,15,63,"[40.91, 378.3940478515625, 477.953, 385.7520478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,20 Keywords,20.1 bars,,,False,,,text
4133,5,411,NOTE 2-Permitted variations in overweight for single plates shall be 1 1 /3 times the amounts in this table.,15,63,"[40.908, 362.9280478515625, 407.781, 370.2860478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,20 Keywords,20.1 bars,,,False,,,text
4134,5,412,NOTE 3-Permitted variations in overweight for single circular and sketch plates shall be 1 2 /3 times the amounts in this table.,15,63,"[40.908, 347.4630478515625, 476.071, 354.8200478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,20 Keywords,20.1 bars,,,False,,,text
4135,5,413,NOTE 4-The adopted standard density of rolled steel is 490 lb/ft 3 .,15,63,"[40.908, 331.9970478515625, 272.7, 340.8650478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,20 Keywords,20.1 bars,,,False,,,text
4136,5,414,"NOTE 5-Where '...' appears in this table, there is no requirement.",15,63,"[30.181867599487305, 132.28961181640625, 561.5243530273438, 314.1595764160156]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,table,False,20 Keywords,20.1 bars,,,False,,TABLE_2,table
4137,5,415,A The term 'lot' means all the plates of each tabular width and weight group represented in each shipment.,15,63,"[31.431, 121.65704785156254, 367.367, 129.07104785156253]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,20 Keywords,20.1 bars,,,False,A,TABLE_2,table_footnote
4141,5,419,TABLE 3 Permitted Variations in Width and Length for Sheared Plates 1 1 /2 in. and Under in Thickness; Length Only of Universal Mill Plates 2 1 /2 in. and Under in Thickness,16,63,"[39.269, 705.0360478515624, 544.538, 721.8990478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,caption,False,20 Keywords,20.1 bars,,,False,,TABLE_3,table
