chunk_id,file_id,sort_id,content,page,total_page,coordinates,reg_id,reg_date,upd_id,upd_date,section,subsection,subsubsection,subsubsubsection,is_section_title,footnote_id,table_group_id,content_type
1003,2,101,"d For Grades 50 and 60, nitrogen may be 0.013 % max if titanium is 0.010-0.02 %.",9,27,"[[0.1401, 0.8082], [0.6064, 0.8082], [0.6064, 0.8206], [0.1401, 0.8206]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,5 Chemical Requirements,,,,False,,,text
1004,2,102,"e When non-Al deoxidation elements are used in accordance with this table, the minimum AI value is not applicable when the",9,27,"[[0.1412, 0.8215], [0.8527, 0.8215], [0.8527, 0.8338], [0.1412, 0.8338]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,5 Chemical Requirements,,,,False,,,text
1005,2,103,SR 9 preproduction qualification has been performed.,9,27,"[[0.1512, 0.8317], [0.4552, 0.8317], [0.4552, 0.8441], [0.1512, 0.8441]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,5 Chemical Requirements,,,,False,,,text
1009,2,107,5.2 The carbon equivalent (CE) and composition parameter (Pcm) of the heat analysis shall be calculated by the following equations:,10,27,"[[0.1275, 0.133], [0.8657, 0.133], [0.8657, 0.1616], [0.1275, 0.1616]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,5 Chemical Requirements,5.2 The carbon equivalent (CE) and composition parameter (Pcm) of the heat analysis shall be calculated by the following equations,,,False,,,subsection
1010,2,108,$$\begin{array}{l c l}{{C E=\ C\ +\ M n/6\ +\ \left(C r\ +\ M\sigma\ +\ V\right)/5\ +\ \left(N i\ +\ C u\right)/15\ \ +\ \left(N i\ +\ C u\right)/15\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \mathrm{fo}\ +\ S B}}\\ {{P_{x=\ C\ +\ S i/30\ +\ \left(M n+C u\ -C r\right)/20\ +\ M i f\ \ldots\ V/60\ +\ M u/5\ +\ 2f/10\ +5B}}\end{array}$$,10,27,"[[0.1854, 0.1729], [0.8222, 0.1729], [0.8222, 0.22], [0.1854, 0.22]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,5 Chemical Requirements,5.2 The carbon equivalent (CE) and composition parameter (Pcm) of the heat analysis shall be calculated by the following equations,,,False,,,text
1013,2,111,5.3 The maximum carbon equivalent or composition parameter shall be as prescribed in Table 2.,10,27,"[[0.1294, 0.2394], [0.8351, 0.2394], [0.8351, 0.2544], [0.1294, 0.2544]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,5 Chemical Requirements,,,,False,,,text
1014,2,112,Table 2-Carbon Equivalent or Composition Parameter Maximums,10,27,"[[0.2475, 0.2663], [0.748, 0.2663], [0.748, 0.2801], [0.2475, 0.2801]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,5 Chemical Requirements,,,,False,,TABLE_2,table
1015,2,113,"| Grade | Thickness | CE maximum | Pcm maximum | | - | - | - | - | | Grade 50 | To 11/2 in. (40 mm) incl. | 0.39 a | 0.22 | | Grade 50 | Over 11/2 in. (40 mm) to 31/2 in. (90 mm) incl. | 0.41 a | 0.23 | | Grade 50 | Over 31/2 in. (90 mm) to 6 in. (150 mm) incl. | 0.43 a | 0.24 | | Grade 60 | To 11/2 in. (40 mm) incl. | 0.42 a | 0.23 | | Grade 60 | Over 11/2 in. (40 mm) to 4 in. (100 mm) incl. | 0.45 a | 0.25 | | Grade 70 | To 11/2 in. (40 mm) incl. | See NOTE | 0.23 | | Grade 70 | Over 11/2 in. (40 mm) to 4 in. (100 mm) incl. | See NOTE | 0.25 | | Grade 80 | To 11/2 in. (40 mm) incl. | See NOTE | 0.23 | | Grade 80 | Over 11/2 in. (40 mm) to 4 in. (100 mm) incl. | See NOTE | 0.25 | | NOTE By agreement between purchaser and manufacturer. | NOTE By agreement between purchaser and manufacturer. | NOTE By agreement between purchaser and manufacturer. | NOTE By agreement between purchaser and manufacturer. | | a When heat analysis C ≤ 0.10 %, max CE value shall not be applied. | a When heat analysis C ≤ 0.10 %, max CE value shall not be applied. | a When heat analysis C ≤ 0.10 %, max CE value shall not be applied. | a When heat analysis C ≤ 0.10 %, max CE value shall not be applied. | ",10,27,"[[0.1586, 0.2874], [0.8362, 0.2874], [0.8362, 0.4784], [0.1586, 0.4784]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,5 Chemical Requirements,,,,False,,,text
1016,2,114,"5.4 Any element intentionally added, or that appears in the carbon equivalent or composition parameter calculation, shall be reported.",10,27,"[[0.1283, 0.4903], [0.8688, 0.4903], [0.8688, 0.5181], [0.1283, 0.5181]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,5 Chemical Requirements,,,,False,,,text
1017,2,115,"5.5 Vanadium, zirconium, cerium, and other rare-earth metals shall not be intentionally added without approval from the purchaser.",10,27,"[[0.1295, 0.5294], [0.8703, 0.5294], [0.8703, 0.5573], [0.1295, 0.5573]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,5 Chemical Requirements,,,,False,,,text
1018,2,116,"If any of the above elements are added, the plate shall have additional markings in accordance with 8 b).",10,27,"[[0.1308, 0.5685], [0.8582, 0.5685], [0.8582, 0.5832], [0.1308, 0.5832]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,5 Chemical Requirements,,,,False,,,text
1019,2,117,# 6 Mechanical Requirements,10,27,"[[0.1317, 0.5946], [0.3997, 0.5946], [0.3997, 0.6102], [0.1317, 0.6102]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,6 Mechanical Requirements,,,,False,,,section
1020,2,118,# 6.1 Tensile,10,27,"[[0.1317, 0.6227], [0.2377, 0.6227], [0.2377, 0.6375], [0.1317, 0.6375]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,6 Mechanical Requirements,6.1 Tensile,,,False,,,subsection
1021,2,119,"6.1.1 The material, as represented by the test specimens, shall conform to Table 3.",10,27,"[[0.1313, 0.6498], [0.7289, 0.6498], [0.7289, 0.6634], [0.1313, 0.6634]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,6 Mechanical Requirements,6.1 Tensile,,,False,,,text
1022,2,120,Table 3-Tensile Requirements,10,27,"[[0.3841, 0.6755], [0.618, 0.6755], [0.618, 0.6895], [0.3841, 0.6895]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,6 Mechanical Requirements,6.1 Tensile,,,False,,TABLE_3,table
1023,2,121,"| Property | Grade 50 | Grade 60 | Grade 70 | Grade 80 | | - | - | - | - | - | | Yield Strength (SMYS) range, ksi (MPa) |  |  |  |  | | ts 1 in. (25 mm) | 50-75 (345-517) | 60-90 (414-621) | 70-95 (483-655) | 80-105 (552-724) | | t> 1 in. (25 mm) | 50-70 (345-483) | 60-85 (414-586) | 70-90 (483-621) | 80-100 (552-690) | | Tensile Strength, min, ksi (MPa) | 65 (448) | 75 (517) | 82 (565) | 90 (621) | | Elongation, 2 in. (50 mm) min, % | 23 | 22 | 21 | 20 | | Elongation, 8 in. (200 mm) min, % | 18 | 16 | 14 | 12 | ",10,27,"[[0.1041, 0.6941], [0.8971, 0.6941], [0.8971, 0.8235], [0.1041, 0.8235]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,6 Mechanical Requirements,6.1 Tensile,,,False,,,text
1024,2,122,6.1.2 One tensile test shall be taken from one corner of each plate.,10,27,"[[0.1312, 0.8363], [0.6173, 0.8363], [0.6173, 0.8503], [0.1312, 0.8503]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,6 Mechanical Requirements,6.1 Tensile,,,False,,,text
1026,2,124,STEEL PLATES PRODUCED BY THERMO-MECHANICALLY CONTROLLED PROCESSING FOR OFFSHORE STRUCTURES,11,27,"[[0.2143, 0.0925], [0.8443, 0.0925], [0.8443, 0.1049], [0.2143, 0.1049]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,6 Mechanical Requirements,6.1 Tensile,,,False,,,text
1028,2,126,# 6.2 Through-Thickness,11,27,"[[0.1236, 0.1328], [0.3315, 0.1328], [0.3315, 0.148], [0.1236, 0.148]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,6 Mechanical Requirements,6.2 Through-Thickness,,,False,,,subsection
1029,2,127,"6.2.1 The primary use of these steels is in tubular joints, stiffened plate construction, and other intersections where portions of the plates will be subject to tension in the thickness direction (Z direction). Supplementary requirement 4 (SR 4) in Annex C provides for through-thickness (Z direction) testing of plates by the manufacturer and specifies limits for acceptance. Supplementary requirement 1 (SR 1) in Annex C provides for ultrasonic examination of the plates by the manufacturer and specifies limits for acceptance.",11,27,"[[0.1241, 0.1599], [0.8653, 0.1599], [0.8653, 0.2385], [0.1241, 0.2385]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,6 Mechanical Requirements,6.2 Through-Thickness,,,False,,,text
1030,2,128,"6.2.2 For applications where through-thickness properties are important, but Z-direction testing has not been specified, supplementary requirement 5 (SR 5) in Annex C provides low-sulfur chemistry intended to reduce the size and number of sulfide inclusions in the plate. SR 5 is neither a substitute for SR 4 nor a guarantee of a minimum level of through-thickness ductility.",11,27,"[[0.1246, 0.2502], [0.8638, 0.2502], [0.8638, 0.3039], [0.1246, 0.3039]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,6 Mechanical Requirements,6.2 Through-Thickness,,,False,,,text
1031,2,129,# 7 Notch Toughness Requirements,11,27,"[[0.1254, 0.3146], [0.4513, 0.3146], [0.4513, 0.331], [0.1254, 0.331]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,,,,False,,,section
1032,2,130,# 7.1 Notch Impact Testing,11,27,"[[0.125, 0.3427], [0.3487, 0.3427], [0.3487, 0.3583], [0.125, 0.3583]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.1 Notch Impact Testing,,,False,,,subsection
1033,2,131,"One Charpy V-notch impact test, consisting of three transverse specimens, shall be made on each plate. The specimens shall be taken from the mid-width and mid-thickness locations of the plate and tested in accordance with ASTM A673. Specimen size, test temperature, and minimum energy requirements are shown in Table 4.",11,27,"[[0.1256, 0.3703], [0.8639, 0.3703], [0.8639, 0.4218], [0.1256, 0.4218]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.1 Notch Impact Testing,,,False,,,text
1034,2,132,"Due to the low carbon and sulfur contents, the energy of the full-size specimens can exceed the limit of ASTM E23. To prevent this, the producer has the option of testing subsize specimens to any of the combinations of specimen size, energy requirement, and test temperature of Table 4, as indicated in options A through E.",11,27,"[[0.1248, 0.434], [0.8662, 0.434], [0.8662, 0.4876], [0.1248, 0.4876]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.1 Notch Impact Testing,,,False,,,text
1035,2,133,"Table 4-Notch Toughness Requirements, Charpy V-Notch Testing",11,27,"[[0.242, 0.4986], [0.7465, 0.4986], [0.7465, 0.5122], [0.242, 0.5122]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.1 Notch Impact Testing,,,False,,TABLE_4,table
1036,2,134,| Grade | Option | Specimen Size in. (mm) | Minimum Average Energy ft-lb (J) | Minimum Single Value ft-lb (J) | Test Temperature F (°C) | | - | - | - | - | - | - | | 50 | A | 0.394 X 0.394 (10 X 10) | 30 (41) | 25 (34) | -40 (-40) | | 50 | B | 0.295 x 0.394 (7.5 x 10) | 30 (41) | 25 (34) | -40 (-40) | | 50 | C | 0.197 X 0.394 (5.0 x 10) | 30 (41) | 25 (34) | -40 (-40) | | 50 | D | 0.295 x 0.394 (7.5x 10) | 23 (31) | 19 (26) | -50 (-46) | | 50 | E | 0.197 X 0.394 (5.0 X 10) | 15 (20) | 13 (18) | -80 (-62) | | 60 | A | 0.394 x0.394 (10 X 10) | 35 (48) | 30 (41) | -40 (-40) | | 60 | B | 0.295 X 0.394 (7.5x 10) | 35 (48) | 30 (41) | -40 (-40) | | 60 | C | 0.197 x 0.394 (5.0 x 10) | 35 (48) | 30 (41) | -40 (-40) | | 60 | D | 0.295 X 0.394 (7.5x 10) | 26 (35) | 23 (31) | -50 (-46) | | 60 | E | 0.197 x 0.394 (5.0 x 10) | 18 (24) | 15 (20) | -80 (-62) | | 70 | A | 0.394 X 0.394 (10 X 10) | 40 (55) | 35 (48) | -40 (-40) | | 80 | A | 0.394 x 0.394 (10 X 10) | 45 (62) | 40 (55) | -40 (-40) | ,11,27,"[[0.1566, 0.5195], [0.8369, 0.5195], [0.8369, 0.7505], [0.1566, 0.7505]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.1 Notch Impact Testing,,,False,,,text
1037,2,135,# 7.2 Notch Impact Retesting,11,27,"[[0.1252, 0.7619], [0.3664, 0.7619], [0.3664, 0.7775], [0.1252, 0.7775]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.2 Notch Impact Retesting,,,False,,,subsection
1038,2,136,"If the average energy value for a set of three specimens is below the average value specified, or if the energy value of one specimen is less than the minimum energy value specified for a single specimen, retests may be made as follows:",11,27,"[[0.1267, 0.7893], [0.8686, 0.7893], [0.8686, 0.8297], [0.1267, 0.8297]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.2 Notch Impact Retesting,,,False,,,text
1042,2,140,- a) Retest three additional specimens. The energy value of each specimen shall equal or exceed the - minimum average energy value specified. ,12,27,"[[0.1274, 0.1342], [0.8669, 0.1342], [0.8669, 0.1618], [0.1274, 0.1618]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.2 Notch Impact Retesting,,,False,,,text
1043,2,141,"- b) If the required energy values are not obtained upon retest, the plate shall not be accepted under this - specification. ",12,27,"[[0.1286, 0.1739], [0.8658, 0.1739], [0.8658, 0.2009], [0.1286, 0.2009]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.2 Notch Impact Retesting,,,False,,,text
1044,2,142,7.3 Notch Toughness Supplements,12,27,"[[0.1296, 0.2123], [0.4361, 0.2123], [0.4361, 0.2278], [0.1296, 0.2278]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.3 Notch Toughness Supplements,,,False,,,subsection
1045,2,143,"The notch toughness requirements specified in Section 7 are suitable for applications below water, or above water in areas of temperate climate (14 °F [-10 °C] minimum service temperature). Cold-formed materials have less toughness due to straining than that of the original flat plates, especially in those areas aged by the attachment welding of stubs and braces. The requirements in Section 7 take into consideration typical losses in toughness due to straining and aging. Supplementary requirement 6 (SR 6) in Annex C deals with the strain-aging problem, and consideration should be given to invoking SR 1 and/or SR 6 when the strain exceeds 5 % or when (nitrogen X % strain) exceeds 0.040.",12,27,"[[0.1296, 0.2364], [0.8685, 0.2364], [0.8685, 0.3271], [0.1296, 0.3271]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.3 Notch Toughness Supplements,,,False,,,text
1046,2,144,7.4 Alternative Toughness Tests,12,27,"[[0.1295, 0.3389], [0.4136, 0.3389], [0.4136, 0.354], [0.1295, 0.354]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.4 Alternative Toughness Tests,,,False,,,subsection
1047,2,145,7.4.1 Supplementary Toughness Tests,12,27,"[[0.1294, 0.3628], [0.4354, 0.3628], [0.4354, 0.3773], [0.1294, 0.3773]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.4 Alternative Toughness Tests,7.4.1 Supplementary Toughness Tests,,False,,,subsubsection
1048,2,146,"In lieu of the CVN requirements described in Table 4, the following supplements are available in Annex C:",12,27,"[[0.1308, 0.3855], [0.8663, 0.3855], [0.8663, 0.3997], [0.1308, 0.3997]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.4 Alternative Toughness Tests,7.4.1 Supplementary Toughness Tests,,False,,,text
1049,2,147,- - SR 2 (Notch Toughness Testing at Lower Temperatures); and ,12,27,"[[0.1344, 0.4117], [0.5928, 0.4117], [0.5928, 0.4259], [0.1344, 0.4259]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.4 Alternative Toughness Tests,7.4.1 Supplementary Toughness Tests,,False,,,text
1050,2,148,- - SR 10 (Notch Toughness Using Drop-Weight); ,12,27,"[[0.1317, 0.4385], [0.4857, 0.4385], [0.4857, 0.4524], [0.1317, 0.4524]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.4 Alternative Toughness Tests,7.4.1 Supplementary Toughness Tests,,False,,,text
1051,2,149,7.4.2 Different CVN Values,12,27,"[[0.1315, 0.4635], [0.3439, 0.4635], [0.3439, 0.4779], [0.1315, 0.4779]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.4 Alternative Toughness Tests,7.4.2 Different CVN Values,,False,,,subsubsection
1052,2,150,"Impact tests may be made at temperatures lower than those specified in Table 4 and other than those specified in Table C.1. The testing temperature shall be specified by the purchaser and agreed to by the material manufacturer. If the design condition requires a higher energy value, energy values higher than those stated in Table C.1 may be specified subject to agreement between the purchaser and the material manufacturer.",12,27,"[[0.1307, 0.4902], [0.8692, 0.4902], [0.8692, 0.5546], [0.1307, 0.5546]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,7 Notch Toughness Requirements,7.4 Alternative Toughness Tests,7.4.2 Different CVN Values,,False,,,text
1053,2,151,# 8 Marking,12,27,"[[0.131, 0.5678], [0.239, 0.5678], [0.239, 0.5841], [0.131, 0.5841]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,8 Marking,,,,False,,,section
1054,2,152,"Each plate shall be legibly steel die stamped, unless stenciling is specified by the purchaser, with name or brand of the manufacturer, heat and slab (plate) number, and API 2W and grade at one end of the plate not less than 12 in. (300 mm) from any edge. Plates less than 1/4 in. (6 mm) in thickness may be stenciled instead of stamped.",12,27,"[[0.1309, 0.5918], [0.8703, 0.5918], [0.8703, 0.6451], [0.1309, 0.6451]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,8 Marking,,,,False,,,text
1055,2,153,The following information shall also be shown as applicable:,12,27,"[[0.133, 0.6564], [0.5321, 0.6564], [0.5321, 0.6708], [0.133, 0.6708]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,8 Marking,,,,False,,,text
1056,2,154,a) The API Monogram may be applied to products complying with the requirements of the specification and only by authorized manufacturers.,12,27,"[[0.1318, 0.682], [0.8697, 0.682], [0.8697, 0.7099], [0.1318, 0.7099]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,8 Marking,,,,False,,,text
1057,2,155,- Grade 50 shall be marked API 2W-50. ,12,27,"[[0.1669, 0.7214], [0.4642, 0.7214], [0.4642, 0.7352], [0.1669, 0.7352]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,8 Marking,,,,False,,,text
1058,2,156,- - Grade 60 shall be marked API 2W-60. ,12,27,"[[0.1673, 0.7477], [0.4632, 0.7477], [0.4632, 0.7611], [0.1673, 0.7611]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,8 Marking,,,,False,,,text
1059,2,157,- Grade 70 shall be marked API 2W-70. ,12,27,"[[0.1677, 0.7742], [0.4633, 0.7742], [0.4633, 0.7873], [0.1677, 0.7873]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,8 Marking,,,,False,,,text
1060,2,158,- - Grade 80 shall be marked API 2W-80. ,12,27,"[[0.1664, 0.7999], [0.4638, 0.7999], [0.4638, 0.8134], [0.1664, 0.8134]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,8 Marking,,,,False,,,text
1061,2,159,"b) If any elements previously referenced in 5.5 are added, the plate shall be marked with a ""C"" adjacent to the ""W"" in the markings listed in 8 a) (e.g. API 2WC-50).",12,27,"[[0.1312, 0.825], [0.8724, 0.825], [0.8724, 0.8536], [0.1312, 0.8536]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,8 Marking,,,,False,,,text
1063,2,161,Annex A (informative),13,27,"[[0.4291, 0.132], [0.5574, 0.132], [0.5574, 0.1691], [0.4291, 0.1691]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),,,,False,,,section
1064,2,162,# API Monogram Program Use of the API Monogram by Licensees,13,27,"[[0.2839, 0.1818], [0.702, 0.1818], [0.702, 0.2177], [0.2839, 0.2177]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),,,,False,,,text
1065,2,163,A.1 Scope,13,27,"[[0.1224, 0.2364], [0.2251, 0.2364], [0.2251, 0.253], [0.1224, 0.253]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.1 Scope,,,False,,,subsection
1066,2,164,"The API Monogram� is a registered certification mark owned by the American Petroleum Institute (API) and authorized for licensing by the API Board of Directors. Through the API Monogram Program, API licenses product manufacturers to apply the API Monogram to new products which comply with product specifications and have been manufactured under a quality management system that meets the requirements of API Spec Q1. API maintains a complete, searchable list of all Monogram licensees on the API Composite List website (http://compositelist.api.org).",13,27,"[[0.1218, 0.2595], [0.8638, 0.2595], [0.8638, 0.3389], [0.1218, 0.3389]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.1 Scope,,,False,,,text
1067,2,165,"The application of the API Monogram and license number on products constitutes a representation and warranty by the licensee to API and to purchasers of the products that, as of the date indicated, the products were manufactured under a quality management system conforming to the requirements of API Spec Q1 and that the product conforms in every detail with the applicable standard(s) or product specification(s). API Monogram Program licenses are issued only after on-site audits have verified that an organization has implemented and continually maintained a quality management system that meets the requirements of API Spec Q1 and that the resulting products satisfy the requirements of the applicable API product specification(s) and/or standard(s). Although any manufacturer may claim that its products meet API product requirements without monogramming them, only manufacturers with a license from API can apply the API Monogram to their products.",13,27,"[[0.1223, 0.3499], [0.8634, 0.3499], [0.8634, 0.4792], [0.1223, 0.4792]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.1 Scope,,,False,,,text
1068,2,166,"Together with the requirements of the API Monogram license agreement, this annex establishes the requirements for those organizations who wish to voluntarily obtain an API license to provide API monogrammed products that satisfy the requirements of the applicable API product specification(s) and/or standard(s) and API Monogram Program requirements.",13,27,"[[0.1226, 0.4908], [0.8636, 0.4908], [0.8636, 0.5434], [0.1226, 0.5434]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.1 Scope,,,False,,,text
1069,2,167,"For information on becoming an API Monogram Licensee, please contact API, Certification Programs, 1220 L Street, N. W., Washington, DC 20005 at Certification@api.org.",13,27,"[[0.1231, 0.5552], [0.8642, 0.5552], [0.8642, 0.5828], [0.1231, 0.5828]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.1 Scope,,,False,,,text
1070,2,168,A.2 Normative References,13,27,"[[0.1225, 0.5959], [0.3684, 0.5959], [0.3684, 0.6118], [0.1225, 0.6118]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.2 Normative References,,,False,,,subsection
1071,2,169,"For Licensees under the Monogram Program, the latest version of this document shall be used. The requirements identified therein are mandatory.",13,27,"[[0.1243, 0.6241], [0.8637, 0.6241], [0.8637, 0.6512], [0.1243, 0.6512]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.2 Normative References,,,False,,,text
1072,2,170,A.3 Terms and Definitions,13,27,"[[0.1233, 0.6655], [0.3619, 0.6655], [0.3619, 0.6807], [0.1233, 0.6807]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,,,False,,,subsection
1073,2,171,"For purposes of this annex, the following terms and definitions apply.",13,27,"[[0.1236, 0.6934], [0.6082, 0.6934], [0.6082, 0.7079], [0.1236, 0.7079]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,,,False,,,text
1074,2,172,A.3.1 API monogrammable product,13,27,"[[0.1241, 0.7209], [0.3511, 0.7209], [0.3511, 0.7453], [0.1241, 0.7453]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.1 API monogrammable product,,False,,,subsubsection
1075,2,173,Product that has been newly manufactured by an API Licensee utilizing a fully implemented API Spec Q1 compliant quality management system and that meets all the API-specified requirements of the applicable API product specification(s) and/or standard(s).,13,27,"[[0.1239, 0.7452], [0.8647, 0.7452], [0.8647, 0.7842], [0.1239, 0.7842]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.1 API monogrammable product,,False,,,text
1076,2,174,A.3.2,13,27,"[[0.1248, 0.7973], [0.1668, 0.7973], [0.1668, 0.809], [0.1248, 0.809]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.1 API monogrammable product,,False,,,text
1077,2,175,API product specification,13,27,"[[0.1252, 0.8094], [0.3195, 0.8094], [0.3195, 0.8229], [0.1252, 0.8229]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.2 API product specification,,True,,,subsubsection
1078,2,176,"Prescribed set of rules, conditions, or requirements attributed to a specified product that address the definition of terms; classification of components; delineation of procedures; specified dimensions;",13,27,"[[0.1245, 0.8228], [0.8666, 0.8228], [0.8666, 0.8484], [0.1245, 0.8484]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.2 API product specification,,False,,,text
1082,2,180,"manufacturing criteria; material requirements, performance testing, design of activities; and the measurement of quality and quantity with respect to materials; products, processes, services, and/or practices.",14,27,"[[0.1291, 0.1334], [0.8676, 0.1334], [0.8676, 0.1727], [0.1291, 0.1727]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.2 API product specification,,False,,,text
1083,2,181,A.3.3,14,27,"[[0.1292, 0.1856], [0.171, 0.1856], [0.171, 0.1974], [0.1292, 0.1974]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.2 API product specification,,False,,,text
1084,2,182,# API-specified requirements,14,27,"[[0.1299, 0.199], [0.3354, 0.199], [0.3354, 0.211], [0.1299, 0.211]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.3 # API-specified requirements,,True,,,subsubsection
