chunk_id,file_id,sort_id,content,page,total_page,coordinates,reg_id,reg_date,upd_id,upd_date,label,enumerated,section,subsection,subsubsection,subsubsubsection,is_section_title,footnote_id,table_group_id,content_type
3682,6,95,S8.2 The transducer shall be in accordance with 4.2.,3,5,"[310.314, 288.7840478515625, 527.252, 297.4400478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),S8.2 The transducer shall be in accordance with 4.2,,False,,,subsubsection
3683,6,96,"S8.3 Reference Reflectors -The T /4, T /2, and 3 T /4 deep flat bottom holes shall be used to calibrate the equipment. The flat bottom hole diameter shall be in accordance with Table S8.1. The holes may be drilled in the plate to be examined if they can be located without interfering with the use of the plate, in a prolongation of the plate to be examined, or in a reference block of the same nominal composition, and thermal treatment as the plate to be examined. The surface of the reference block shall be no better to the unaided eye than the plate surface to be examined. The reference block shall be of the same nominal thickness (within 75 to 125 % or 1 in. [25 mm] of the examined plate, whichever is less) and shall have acoustical properties",3,5,"[300.834, 151.08804785156246, 552.308, 285.9650478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),,,False,,,text
3684,6,97,"TABLE S8.1 Calibration Hole Diameter as a Function of Plate Thickness (S8)  | Plate Thickness, in. [mm]   | 4-6 [100-150]   | >6-9 [>150-225]   | >9-12 [>225-300]   | >12-20 [>300-500]   | |-|-|-||-| | Hole Diameter, in. [mm]     | 5 ⁄ 8 [16]      | 3 ⁄ 4 [19]        | 7 ⁄ 8 [22]         | 1 1 ⁄ 8 [29]        |",3,5,"[300.28662109375, 55.5379638671875, 552.3358154296875, 95.64794921875]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,table,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),,,False,,TABLE_1,table
3688,6,101,"similar to the examined plate. Acoustical similarity is presumed when, without a change in instrument setting, comparison of the back reflection signals between the reference block and the examined plate shows a variation of 25 % or less.",4,5,"[31.431, 678.1960478515625, 282.92, 721.2760478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),,,False,,,text
3689,6,102,TABLE S9.1 Calibration Hole Diameter as a Function of Plate Thickness (S9),4,5,"[310.037, 705.0360478515624, 543.119, 721.8990478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,caption,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),,,False,,TABLE_1,table
3690,6,103,S8.4 Calibration Procedure:,4,5,"[40.91, 666.7210478515625, 158.519, 675.3780478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),S8.4 Calibration Procedure,,False,,,subsubsection
3691,6,104,"S8.4.1 Couple and position the search unit for maximum amplitudes from the reflectors at T /4, T /2, and 3 T /4. Set the instrument to produce a 75 6 5 % of full scale indication from the reflector giving the highest amplitude.",4,5,"[31.431, 620.8230478515625, 282.899, 663.9030478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),,,False,,,text
3692,6,105,"S8.4.2 Without changing the instrument setting, couple and position the search unit over each of the holes and mark on the screen the maximum amplitude from each hole and each minimum remaining back reflection.",4,5,"[31.431, 574.9240478515625, 282.888, 618.0040478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),,,False,,,text
3693,6,106,S8.4.3 Mark on the screen half the vertical distance from the sweep line to each maximum amplitude hole mark. Connect the maximum amplitude hole marks and extend the line through the thickness for the 100 % DAC (distance amplitude correction curve). Similarly connect and extend the half maximum amplitude marks for the 50 % DAC.,4,5,"[31.431, 506.0760478515625, 282.895, 572.1050478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),,,False,,,text
3694,6,107,S8.5 Recording:,4,5,"[40.91, 494.6010478515625, 108.44, 503.2570478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),S8.5 Recording,,False,,,subsubsection
3695,6,108,S8.5.1 Record all areas where the remaining back reflection is smaller than the highest of the minimum remaining back reflections found in S8.4.2.,4,5,"[31.431, 460.1770478515625, 282.905, 491.7820478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),S8.5.1 Record all areas where the remaining back reflection is smaller than the highest of the minimum remaining back reflections found in S8.4.2,,False,,,subsubsection
3696,6,109,S8.5.2 Record all areas where indications exceed 50 % DAC.,4,5,"[31.431, 437.2270478515625, 282.888, 457.3580478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),S8.5.2 Record all areas where indications exceed 50 % DAC,,False,,,subsubsection
3697,6,110,"S8.5.3 Where recordable conditions listed in S8.5.1 and S8.5.2 are detected along a given grid line, continuously scan the entire surface area of the squares adjacent to the condition and record the boundaries or extent of each recordable condition.",4,5,"[31.431, 379.8540478515625, 282.898, 434.4090478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),,,False,,,text
3698,6,111,S8.6 Scanning shall be in accordance with 5.6.,4,5,"[40.91, 368.3790478515625, 234.59, 377.0370478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),S8.6 Scanning shall be in accordance with 5.6,,False,,,subsubsection
3699,6,112,S8.7 The acceptance levels of Section 7 or 8 shall apply as specified by the purchaser except that the recordable condition shall be as given in S8.5.,4,5,"[31.429, 333.9570478515625, 282.891, 365.5620478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,S8 Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),S8.7 The acceptance levels of Section 7 or 8 shall apply as specified by the purchaser except that the recordable condition shall be as given in S8.5,,False,,,subsubsection
3700,6,113,"S9. Ultrasonic Examination of Electroslag Remelted (ESR) and Vacuum-Arc Remelted (VAR) Plates, from 1 to 16 in. [25 to 400 mm] in Thickness, Using Flat-Bottom Hole Calibration and Distance-Amplitude Corrections",4,5,"[31.429, 280.1480478515625, 282.925, 323.2960478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,section_header,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3701,6,114,"S9.1 The material to be examined must have a surface finish of 200 µin. [5 µm] as maximum for plates up to 8 in. [200 mm] thick, inclusive, and 250 µin. [6 µm] as maximum for plates over 8 to 16 in. [200 to 400 mm] thick.",4,5,"[31.429, 230.18604785156253, 282.895, 273.2660478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3702,6,115,"S9.2 Use the following procedures in place of 5.6.1, 5.6.2, 5.6.3, and Section 6.",4,5,"[31.431, 207.23704785156247, 282.869, 227.36804785156255]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3703,6,116,S9.3 The transducer shall be in accordance with 4.2.,4,5,"[40.909, 195.76204785156256, 257.847, 204.4180478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3704,6,117,"S9.4 Reference Reflectors -The T /4, T /2, and 3 T /4 deep flat bottom holes shall be used to calibrate the equipment. The flat bottom hole diameter shall be in accordance with Table S9.1. The flat bottoms of the holes shall be within 1¡ of parallel to the examination surface. The holes may be drilled in the plate to be examined if they can be located without interfering with the",4,5,"[31.43, 126.91404785156249, 282.896, 192.94404785156246]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3705,6,118,"| Plate Thickness, in. [mm]   | 1-4 [25-100]   | >4-8 [>100-200]   | >8-12 [>200-300]   | >12-16 [>300-400]   | |-||-||-| | Hole Diameter, in. [mm]     | 1 ⁄ 8 [3]      | 1 ⁄ 4 [6]         | 3 ⁄ 8 [10]         | 1 ⁄ 2 [13]          |",4,5,"[300.5448913574219, 663.6751861572266, 552.3995361328125, 703.9531021118164]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,table,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,TABLE_2,table
3706,6,119,"use of the plate, in a prolongation of the plate to be examined, or in a reference block of the same nominal composition and thermal treatment as the plate to be examined. The surface of the reference block shall be no better to the unaided eye than the plate surface to be examined. The reference block shall be of the same nominal thickness (within 75 to 125 % or 1 in. [25 mm] of the examined plate, whichever is less) and shall have acoustical properties similar to the examined plate. Acoustical similarity is presumed when, without a change in instrument setting, comparison of the back reflection signals between the reference block and the examined plate shows a variation of 25 % or less.",4,5,"[300.836, 505.6240478515625, 552.321, 640.5020478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3707,6,120,S9.5 Calibration Procedure:,4,5,"[310.315, 494.1500478515625, 427.924, 502.8060478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3708,6,121,"S9.5.1 Couple and position the search unit for maximum amplitudes from the reflectors at T /4, T /2, and 3 T /4. Set the instrument to produce a 75 6 5 % of full-scale indication from the reflector giving the highest amplitude.",4,5,"[300.836, 448.2510478515625, 552.304, 491.3310478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3709,6,122,"S9.5.2 Without changing the instrument setting, couple and position the search unit over each of the holes and mark on the screen the maximum amplitude from each of the holes.",4,5,"[300.837, 413.8270478515625, 552.294, 445.4320478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3710,6,123,S9.5.3 Mark on the screen half the vertical distances from the sweep line to each maximum amplitude hole mark. Connect the maximum amplitude hole marks and extend the line through the thickness for the 100 % DAC (distance amplitude correction curve). Similarly connect and extend the half maximim amplitude marks for the 50 % DAC.,4,5,"[300.837, 344.9780478515625, 552.302, 411.0080478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3711,6,124,"S9.6 Scanning -Scanning shall cover 100 % of one major plate surface, with the search unit being indexed between each pass such that there is at least 15 % overlap of adjoining passes in order to assure adequate coverage for locating discontinuities.",4,5,"[300.837, 287.6050478515625, 552.3, 342.1600478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3712,6,125,"S9.7 RecordingRecord all areas where the back reflection drops below the 50 % DAC. If the drop in back reflection is not accompanied by other indications on the screen, recondition the surface in the area and reexamine ultrasonically. If the back reflection is still below 50 % DAC, the loss may be due to the metallurgical structure of the material being examined. The material shall be held for metallurgical review by the purchaser and manufacturer.",4,5,"[300.837, 195.80704785156252, 552.304, 284.7860478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3713,6,126,"S9.8 Acceptance StandardsAny indication that exceeds the 100 % DAC shall be considered unacceptable. The manufacturer may reserve the right to discuss rejectable ultrasonically examined material with the purchaser, the object being the possible repair of the ultrasonically indicated defect before rejection of the plate.",4,5,"[300.837, 126.95904785156245, 552.31, 192.98904785156253]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3717,6,130,"ASTM International takes no position respecting the validity of any patent rights asserted in connection with any item mentioned in this standard. Users of this standard are expressly advised that determination of the validity of any such patent rights, and the risk of infringement of such rights, are entirely their own responsibility.",5,5,"[88.305, 698.2580478515625, 495.678, 721.6810478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
3718,6,131,"This standard is subject to revision at any time by the responsible technical committee and must be reviewed every five years and if not revised, either reapproved or withdrawn. Your comments are invited either for revision of this standard or for additional standards and should be addressed to ASTM International Headquarters. Your comments will receive careful consideration at a meeting of the responsible technical committee, which you may attend. If you feel that your comments have not received a fair hearing you should make your views known to the ASTM Committee on Standards, at the address shown below.",5,5,"[88.305, 643.8770478515625, 495.658, 684.2640478515625]",system,2025-08-14 01:29:13.602858,system,2025-08-14 01:29:13.602858,text,False,SUPPLEMENTARY REQUIREMENTS,,,,False,,,text
