sort_id,title,text,page,coordinates,pruned_edges_row
44,Procedure,"Thickness, grain size or microstructure of the material and nature of the equipment or method may require a higher or lower test frequency.",2,"[31.43, 375.2400478515625, 282.903, 452.7450478515625]","[{'subj': 'case1', 'obj': 'plate thickness < 20 mm', 'edge': 'has_condition', 'title': 'Procedure', 'pages': [2], 'coordinates_list': ['[31.43, 375.2400478515625, 282.903, 452.7450478515625]']}, {'subj': 'case1', 'obj': 'frequency of 5 MHz', 'edge': 'has_consequence', 'title': 'Procedure', 'pages': [2], 'coordinates_list': ['[31.43, 375.2400478515625, 282.903, 452.7450478515625]']}, {'subj': 'case1', 'obj': 'thickness, grain size or microstructure of the material and nature of the equipment or method', 'edge': 'has_condition', 'title': 'Procedure', 'pages': [2], 'coordinates_list': ['[31.43, 375.2400478515625, 282.903, 452.7450478515625]']}, {'subj': 'case1', 'obj': 'higher or lower test frequency', 'edge': 'has_consequence_OR', 'title': 'Procedure', 'pages': [2], 'coordinates_list': ['[31.43, 375.2400478515625, 282.903, 452.7450478515625]']}, {'subj': 'trace pattern', 'obj': 'examination', 'edge': 'derived_from', 'title': 'Procedure', 'pages': [2], 'coordinates_list': ['[31.43, 375.2400478515625, 282.903, 452.7450478515625]']}, {'subj': 'trace pattern', 'obj': 'clean', 'edge': 'has_condition', 'title': 'Procedure', 'pages': [2], 'coordinates_list': ['[31.43, 375.2400478515625, 282.903, 452.7450478515625]']}, {'subj': 'trace pattern', 'obj': 'easily interpreted', 'edge': 'has_condition', 'title': 'Procedure', 'pages': [2], 'coordinates_list': ['[31.43, 375.2400478515625, 282.903, 452.7450478515625]']}, {'subj': 'transducer', 'obj': 'rated frequency', 'edge': 'used_for', 'title': 'Procedure', 'pages': [2], 'coordinates_list': ['[31.43, 375.2400478515625, 282.903, 452.7450478515625]']}, {'subj': 'nominal test frequency', 'obj': '2250000 Hz', 'edge': 'recommended_value', 'title': 'Procedure', 'pages': [2], 'coordinates_list': ['[31.43, 375.2400478515625, 282.903, 452.7450478515625]']}]"
46,Procedure -> Scanning,"5.6.1 Scanning shall be along continuous perpendicular grid lines on nominal 9-in. [225-mm] centers, or at the option of the manufacturer, shall be along continuous parallel paths, transverse to the major plate axis, on nominal 4-in. [100-mm] centers, or shall be along continuous parallel paths parallel to the major plate axis, on 3-in. [75-mm] or smaller centers.",2,"[31.43, 256.8990478515625, 282.904, 357.3530478515625]","[{'subj': 'scanning', 'obj': 'continuous perpendicular grid lines on nominal 225 mm centers', 'edge': 'has_condition_OR', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'scanning', 'obj': 'continuous parallel paths transverse to the major plate axis on nominal 100 mm centers', 'edge': 'has_condition_OR', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'scanning', 'obj': 'continuous parallel paths parallel to the major plate axis on centers ≤ 75 mm', 'edge': 'has_condition_OR', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'manufacturer', 'obj': 'option to select continuous parallel paths transverse to the major plate axis on nominal 100 mm centers', 'edge': 'has_option', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'line', 'obj': 'center of the plate', 'edge': 'measured_between', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'line', 'obj': 'one corner of the plate', 'edge': 'measured_between', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'line', 'obj': 'within 50 mm of all edges of the plate on the searching surface', 'edge': 'has_minimum_overlap_between_each_path', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}]"
46,Procedure -> Scanning,Measure the lines from the center or one corner of the plate with an additional path within 2 in. [50 mm] of all edges of the plate on the searching surface.,2,"[31.43, 256.8990478515625, 282.904, 357.3530478515625]","[{'subj': 'scanning', 'obj': 'continuous perpendicular grid lines on nominal 225 mm centers', 'edge': 'has_condition_OR', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'scanning', 'obj': 'continuous parallel paths transverse to the major plate axis on nominal 100 mm centers', 'edge': 'has_condition_OR', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'scanning', 'obj': 'continuous parallel paths parallel to the major plate axis on centers ≤ 75 mm', 'edge': 'has_condition_OR', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'manufacturer', 'obj': 'option to select continuous parallel paths transverse to the major plate axis on nominal 100 mm centers', 'edge': 'has_option', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'line', 'obj': 'center of the plate', 'edge': 'measured_between', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'line', 'obj': 'one corner of the plate', 'edge': 'measured_between', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}, {'subj': 'line', 'obj': 'within 50 mm of all edges of the plate on the searching surface', 'edge': 'has_minimum_overlap_between_each_path', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 256.8990478515625, 282.904, 357.3530478515625]']}]"
47,Procedure -> Scanning,5.6.2 Conduct the general scanning with an instrument adjustment that will produce a first reflection from the opposite side of a sound area of the plate from 50 to 90 % of full scale.,2,"[31.43, 199.52604785156245, 282.903, 254.08104785156252]","[{'subj': 'general scanning', 'obj': 'instrument adjustment that will produce a first reflection from the opposite side of a sound area of the plate from 50% to 90% of full scale', 'edge': 'has_condition', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'surface roughness', 'edge': 'has_condition', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'minor sensitivity adjustments', 'edge': 'has_consequence', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'evaluation of the discontinuity condition', 'edge': 'has_condition', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'maintain this instrument setting', 'edge': 'has_consequence', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'minor sensitivity adjustments', 'obj': 'surface roughness', 'edge': 'used_for', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}]"
47,Procedure -> Scanning,Minor sensitivity adjustments may be made to accommodate for surface roughness.,2,"[31.43, 199.52604785156245, 282.903, 254.08104785156252]","[{'subj': 'general scanning', 'obj': 'instrument adjustment that will produce a first reflection from the opposite side of a sound area of the plate from 50% to 90% of full scale', 'edge': 'has_condition', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'surface roughness', 'edge': 'has_condition', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'minor sensitivity adjustments', 'edge': 'has_consequence', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'evaluation of the discontinuity condition', 'edge': 'has_condition', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'maintain this instrument setting', 'edge': 'has_consequence', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'minor sensitivity adjustments', 'obj': 'surface roughness', 'edge': 'used_for', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}]"
47,Procedure -> Scanning,Maintain this instrument setting during evaluation of the discontinuity condition.,2,"[31.43, 199.52604785156245, 282.903, 254.08104785156252]","[{'subj': 'general scanning', 'obj': 'instrument adjustment that will produce a first reflection from the opposite side of a sound area of the plate from 50% to 90% of full scale', 'edge': 'has_condition', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'surface roughness', 'edge': 'has_condition', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'minor sensitivity adjustments', 'edge': 'has_consequence', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'evaluation of the discontinuity condition', 'edge': 'has_condition', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'case1', 'obj': 'maintain this instrument setting', 'edge': 'has_consequence', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}, {'subj': 'minor sensitivity adjustments', 'obj': 'surface roughness', 'edge': 'used_for', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 199.52604785156245, 282.903, 254.08104785156252]']}]"
48,Procedure -> Scanning,5.6.3 When a discontinuity condition is observed during general scanning adjust the instrument to produce a first reflection from the opposite side of a sound area of the plate of 75 6 5 % of full scale.,2,"[31.43, 142.15204785156243, 282.905, 196.7070478515625]","[{'subj': 'case1', 'obj': 'discontinuity condition observed during general scanning', 'edge': 'has_condition', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 142.15204785156243, 282.905, 196.7070478515625]']}, {'subj': 'case1', 'obj': 'adjust the instrument to produce a first reflection from the opposite side of a sound area of the plate of 75 6 5 % of full scale', 'edge': 'has_consequence', 'title': 'Procedure -> Scanning', 'pages': [2], 'coordinates_list': ['[31.43, 142.15204785156243, 282.905, 196.7070478515625]']}]"
49,Recording,6. Recording,2,"[31.43, 124.75204785156245, 88.245, 133.4760478515625]",[]
50,Recording,6.1 Record all discontinuities causing complete loss of back reflection.,2,"[31.43, 98.13604785156247, 282.911, 118.26704785156244]",[]
51,Recording,"6.2 For plates 3 /4 in. [20 mm] thick and over, record all indications with amplitudes equal to or greater than 50 % of the initial back reflection and accompanied by a 50 % loss of back reflection.",2,"[31.43, 48.74304785156255, 282.895, 91.84004785156253]","[{'subj': 'case1', 'obj': 'plate thickness ≥ 20 mm', 'edge': 'has_condition', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[31.43, 48.74304785156255, 282.895, 91.84004785156253]']}, {'subj': 'case1', 'obj': 'amplitudes ≥ 50% of the initial back reflection', 'edge': 'has_condition_AND', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[31.43, 48.74304785156255, 282.895, 91.84004785156253]']}, {'subj': 'case1', 'obj': '50% loss of back reflection', 'edge': 'has_condition_AND', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[31.43, 48.74304785156255, 282.895, 91.84004785156253]']}, {'subj': 'case1', 'obj': 'record all indications', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[31.43, 48.74304785156255, 282.895, 91.84004785156253]']}]"
52,Recording,"6.3 Where grid scanning is performed and recordable conditions as in 6.1 and 6.2 are detected along a given grid line, the entire surface area of the squares adjacent to this indication shall be scanned.",2,"[300.834, 531.4290478515625, 552.31, 677.7820478515625]","[{'subj': 'case1', 'obj': 'grid scanning performed AND recordable conditions detected along a given grid line', 'edge': 'has_condition_AND', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'entire surface area of the squares adjacent to this indication shall be scanned', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'parallel path scanning is performed AND recordable conditions as in 6.1 and 6.2 are detected', 'edge': 'has_condition_AND', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'entire surface area of a 225 by 225-mm square centered on this indication', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'height of the back reflection and discontinuity indications are equal', 'edge': 'has_condition', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'true boundaries where these conditions exist shall be established', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': '225 by 225-mm square', 'obj': '225 mm by 225 mm', 'edge': 'has_size', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': '225 by 225-mm square', 'obj': 'this indication', 'edge': 'positioned_over', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'true boundaries where these conditions exist', 'edge': 'used_for', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'either method', 'edge': 'applies_to', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'move the transducer away from the center of the discontinuity', 'edge': 'includes_component', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'plate', 'obj': 'a point equivalent to the center of the transducer', 'edge': 'marked_on', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'a point equivalent to the center of the transducer', 'obj': 'the center of the transducer', 'edge': 'equivalent_to', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the operation', 'obj': 'establish the boundary', 'edge': 'used_for', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}]"
52,Recording,"Where parallel path scanning is performed and recordable conditions as in 6.1 and 6.2 are detected, the entire surface area of a 9 by 9-in. [225 by 225-mm] square centered on this indication shall be scanned.",2,"[300.834, 531.4290478515625, 552.31, 677.7820478515625]","[{'subj': 'case1', 'obj': 'grid scanning performed AND recordable conditions detected along a given grid line', 'edge': 'has_condition_AND', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'entire surface area of the squares adjacent to this indication shall be scanned', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'parallel path scanning is performed AND recordable conditions as in 6.1 and 6.2 are detected', 'edge': 'has_condition_AND', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'entire surface area of a 225 by 225-mm square centered on this indication', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'height of the back reflection and discontinuity indications are equal', 'edge': 'has_condition', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'true boundaries where these conditions exist shall be established', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': '225 by 225-mm square', 'obj': '225 mm by 225 mm', 'edge': 'has_size', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': '225 by 225-mm square', 'obj': 'this indication', 'edge': 'positioned_over', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'true boundaries where these conditions exist', 'edge': 'used_for', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'either method', 'edge': 'applies_to', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'move the transducer away from the center of the discontinuity', 'edge': 'includes_component', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'plate', 'obj': 'a point equivalent to the center of the transducer', 'edge': 'marked_on', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'a point equivalent to the center of the transducer', 'obj': 'the center of the transducer', 'edge': 'equivalent_to', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the operation', 'obj': 'establish the boundary', 'edge': 'used_for', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}]"
52,Recording,The true boundaries where these conditions exist shall be established in either method by the following technique: Move the transducer away from the center of the discontinuity until the height of the back reflection and discontinuity indications are equal.,2,"[300.834, 531.4290478515625, 552.31, 677.7820478515625]","[{'subj': 'case1', 'obj': 'grid scanning performed AND recordable conditions detected along a given grid line', 'edge': 'has_condition_AND', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'entire surface area of the squares adjacent to this indication shall be scanned', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'parallel path scanning is performed AND recordable conditions as in 6.1 and 6.2 are detected', 'edge': 'has_condition_AND', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'entire surface area of a 225 by 225-mm square centered on this indication', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'height of the back reflection and discontinuity indications are equal', 'edge': 'has_condition', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'true boundaries where these conditions exist shall be established', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': '225 by 225-mm square', 'obj': '225 mm by 225 mm', 'edge': 'has_size', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': '225 by 225-mm square', 'obj': 'this indication', 'edge': 'positioned_over', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'true boundaries where these conditions exist', 'edge': 'used_for', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'either method', 'edge': 'applies_to', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'move the transducer away from the center of the discontinuity', 'edge': 'includes_component', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'plate', 'obj': 'a point equivalent to the center of the transducer', 'edge': 'marked_on', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'a point equivalent to the center of the transducer', 'obj': 'the center of the transducer', 'edge': 'equivalent_to', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the operation', 'obj': 'establish the boundary', 'edge': 'used_for', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}]"
52,Recording,Mark the plate at a point equivalent to the center of the transducer.,2,"[300.834, 531.4290478515625, 552.31, 677.7820478515625]","[{'subj': 'case1', 'obj': 'grid scanning performed AND recordable conditions detected along a given grid line', 'edge': 'has_condition_AND', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'entire surface area of the squares adjacent to this indication shall be scanned', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'parallel path scanning is performed AND recordable conditions as in 6.1 and 6.2 are detected', 'edge': 'has_condition_AND', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'entire surface area of a 225 by 225-mm square centered on this indication', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'height of the back reflection and discontinuity indications are equal', 'edge': 'has_condition', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'case1', 'obj': 'true boundaries where these conditions exist shall be established', 'edge': 'has_consequence', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': '225 by 225-mm square', 'obj': '225 mm by 225 mm', 'edge': 'has_size', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': '225 by 225-mm square', 'obj': 'this indication', 'edge': 'positioned_over', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'true boundaries where these conditions exist', 'edge': 'used_for', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'either method', 'edge': 'applies_to', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the following technique', 'obj': 'move the transducer away from the center of the discontinuity', 'edge': 'includes_component', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'plate', 'obj': 'a point equivalent to the center of the transducer', 'edge': 'marked_on', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'a point equivalent to the center of the transducer', 'obj': 'the center of the transducer', 'edge': 'equivalent_to', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}, {'subj': 'the operation', 'obj': 'establish the boundary', 'edge': 'used_for', 'title': 'Recording', 'pages': [2], 'coordinates_list': ['[300.834, 531.4290478515625, 552.31, 677.7820478515625]']}]"
